what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468834704422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834748507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834755902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468834756869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468834762937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468834767664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834773592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834775199
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1468834777305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834777321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834778288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834784248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834784470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468834786313
